,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.9783033728599548,0.4877742826938629,0.8301196098327637,0.592968761920929
1,0.8015850782394409,0.6031249761581421,0.788252055644989,0.599609375
2,0.7182729840278625,0.6478124856948853,0.7744971513748169,0.645312488079071
3,0.6861806511878967,0.6753125190734863,0.6512259244918823,0.6976562738418579
4,0.673786997795105,0.6778125166893005,0.6645734310150146,0.680468738079071
5,0.6426780223846436,0.6981250047683716,0.6027207970619202,0.73046875
6,0.6162468194961548,0.7184374928474426,0.6084311604499817,0.716796875
7,0.6090496182441711,0.7262499928474426,0.674964189529419,0.7046874761581421
8,0.5488152503967285,0.7559375166893005,0.558881402015686,0.751953125
9,0.5484750270843506,0.7515624761581421,0.5419405102729797,0.762499988079071
10,0.5198620557785034,0.7709375023841858,0.5535953044891357,0.76171875
11,0.5129753947257996,0.7749999761581421,0.5185853838920593,0.7796875238418579
12,0.4825923442840576,0.7909374833106995,0.4957064688205719,0.783984363079071
13,0.4701232612133026,0.7931249737739563,0.53718101978302,0.7554687261581421
14,0.4500947594642639,0.815625011920929,0.48867639899253845,0.7886718511581421
15,0.4481264054775238,0.8096874952316284,0.4724580645561218,0.8011718988418579
16,0.41498488187789917,0.8278124928474426,0.502296507358551,0.790234386920929
17,0.41310814023017883,0.8291535973548889,0.4157746732234955,0.8179687261581421
18,0.39391568303108215,0.8294670581817627,0.4627559185028076,0.817578136920929
19,0.38335752487182617,0.8376175761222839,0.4594554901123047,0.8042968511581421
20,0.37273135781288147,0.8490625023841858,0.4765148162841797,0.8031250238418579
21,0.3921195864677429,0.831250011920929,0.46714621782302856,0.807421863079071
22,0.3439704179763794,0.8559374809265137,0.49256402254104614,0.7972656488418579
23,0.35079196095466614,0.8581249713897705,0.48808449506759644,0.805468738079071
24,0.3291282653808594,0.8712499737739563,0.4719108045101166,0.8167968988418579
25,0.3272538483142853,0.871874988079071,0.41135042905807495,0.8363281488418579
26,0.3143983781337738,0.8706250190734863,0.41669631004333496,0.836718738079071
27,0.3041018545627594,0.8771874904632568,0.4271242022514343,0.8238281011581421
28,0.322424054145813,0.8687499761581421,0.5303198099136353,0.7867187261581421
29,0.3026835322380066,0.8868749737739563,0.377885103225708,0.8359375
30,0.2844783663749695,0.8899999856948853,0.4407076835632324,0.8257812261581421
31,0.2557946443557739,0.8956249952316284,0.4223540425300598,0.8304687738418579
32,0.24157820641994476,0.9034482836723328,0.4560951590538025,0.83203125
33,0.25353866815567017,0.8996875286102295,0.3946583569049835,0.8570312261581421
34,0.2351665049791336,0.9049999713897705,0.39250001311302185,0.854296863079071
35,0.2143271565437317,0.9131249785423279,0.43176859617233276,0.8394531011581421
36,0.243108868598938,0.9071875214576721,0.4847589433193207,0.83203125
37,0.23116184771060944,0.9103124737739563,0.42451223731040955,0.8460937738418579
38,0.21028397977352142,0.9175000190734863,0.4182814955711365,0.8519531488418579
39,0.19905328750610352,0.9188087582588196,0.48114070296287537,0.8265625238418579
40,0.20123980939388275,0.9225000143051147,0.46562543511390686,0.827343761920929
41,0.1885393112897873,0.9278125166893005,0.44496917724609375,0.8394531011581421
42,0.17093601822853088,0.9334375262260437,0.4382134974002838,0.85546875
43,0.15810593962669373,0.9431250095367432,0.6216511130332947,0.8167968988418579
44,0.2034836858510971,0.9307209849357605,0.4766123294830322,0.842578113079071
45,0.1713646650314331,0.9387500286102295,0.3939831852912903,0.858593761920929
46,0.14474277198314667,0.9453125,0.4606189727783203,0.8589843511581421
47,0.14511749148368835,0.9487500190734863,0.5040459632873535,0.842968761920929
48,0.12423055619001389,0.9496874809265137,0.417201429605484,0.859375
49,0.1361854523420334,0.9504702091217041,0.43053555488586426,0.86328125
